array_element_name,H_CHIP_263_A,H_CHIP_263_B,H_CHIP_264_A,H_CHIP_264_B,H_CHIP_265_A,H_CHIP_265_B,H_CHIP_266_A,H_CHIP_266_B,H_CHIP_267_A,H_CHIP_267_B,H_CHIP_268_A,H_CHIP_268_B,H_CHIP_269_A,H_CHIP_269_B
AT1G20580,606.5,925.7,671.8,1018.7,647.6,801.4,590.1,793.8,442.9,585.3,467.1,593.5,460.8,593.8
AT1G20620,849.1,794.9,488.0,481.2,787.2,928.3,1125.9,703.8,4246.6,3244.6,3801.6,3691.1,4416.2,4253.1
AT1G20430,852.9,625.0,803.4,695.4,791.7,707.1,790.1,685.0,1120.6,1021.5,1041.1,925.1,1033.4,1021.0
AT1G20450,2913.9,1624.3,1714.2,1017.8,1474.0,1163.1,1348.3,1105.7,1940.6,1385.5,1854.7,1219.6,1563.0,1310.3
AT1G15820,2062.6,1634.4,1869.6,1795.2,1963.8,1990.5,2326.6,1793.7,2423.2,2367.5,2024.7,1961.1,2149.6,2184.0
AT1G15690,4636.9,4147.1,4389.6,3884.9,4312.8,3969.4,4331.6,4069.7,4277.6,3770.8,4279.8,3858.8,4196.5,4017.7
AT1G19050,1562.0,1525.4,1403.0,1194.1,1248.6,1167.2,1134.2,1058.1,1309.9,1251.7,1930.4,1732.9,1509.6,1751.4
AT1G01620,2167.8,2290.9,2524.1,2681.2,2830.7,2978.9,2875.6,3337.0,2042.7,2286.9,2118.6,2238.9,2275.5,2359.2
AT1G13440,5681.3,5037.5,6431.7,6124.0,6235.0,6266.0,5639.9,6042.2,5181.1,5406.4,5671.0,4852.1,4567.1,5153.9
AT1G13270,738.8,800.8,761.1,658.1,514.8,614.4,555.9,421.9,474.8,463.3,416.0,493.4,621.2,454.8
AT3G16370,861.6,930.5,815.3,927.7,662.3,838.6,870.1,838.8,1159.4,909.7,956.1,1123.1,1304.0,1329.7
AT3G16410,1528.0,1206.2,1472.7,1262.5,1699.8,1483.4,1939.1,1577.1,1783.9,1501.6,1390.5,1703.1,1886.8,1936.8
AT3G16430,1190.5,1181.7,858.3,1137.7,1174.9,1450.1,1162.6,1313.3,1352.7,1390.8,811.0,1071.3,1234.3,1196.0
AT3G16470,2440.7,2319.0,1872.7,1972.9,3362.8,3098.2,5645.6,3979.4,5931.7,4215.9,4160.9,4530.1,5465.3,6754.1
AT3G03780,2813.1,2733.5,2699.4,2719.7,2519.8,2544.3,2453.1,2453.9,2322.7,2084.2,2232.4,1953.4,1981.2,1887.5
AT3G03920,2121.1,2468.3,2075.0,2209.5,1805.6,1904.6,1805.6,1965.2,1463.0,1569.3,1612.3,1805.9,1786.0,1714.4
AT3G05220,1442.5,1172.4,983.0,900.2,1008.4,867.5,1043.0,865.5,1254.1,1074.3,1152.9,1175.9,1371.7,1217.2
AT3G05060,892.0,1515.9,886.0,1388.5,889.1,1207.0,962.4,1242.7,519.1,713.4,575.6,899.0,616.8,739.5
AT3G01280,2944.0,2975.1,2988.7,2872.5,2907.5,2890.4,2969.6,3009.6,2439.9,2605.7,2484.9,2754.0,2399.5,2776.4
AT3G01120,2988.8,2683.1,2947.7,2590.4,2919.4,2607.8,2720.1,2506.3,2987.2,2823.6,3299.0,2823.2,2612.9,2639.9
AT3G11500,1533.8,1422.2,1353.0,1418.3,1315.2,1352.7,1378.9,1452.2,1592.7,1606.8,1418.5,1782.1,1544.1,1402.7
AT3G11630,2907.3,3221.0,3129.1,3554.6,3198.8,3214.3,2804.2,3074.9,2487.3,2714.1,2112.4,2275.4,2371.5,2672.7
AT3G11400,2400.6,1831.0,2250.2,1906.5,1999.8,1896.9,2130.0,1678.1,1918.7,1682.1,1810.0,1602.1,1909.6,1727.4
AT3G11510,6160.0,5489.9,6290.6,5688.5,5682.1,6067.1,5883.7,5944.0,5413.2,5101.8,5440.4,5265.1,5129.4,5787.9
AT3G07770,1109.2,936.0,1052.7,872.7,949.8,859.1,924.0,749.2,991.9,950.7,1086.3,1195.3,1077.5,934.9
AT3G07680,1212.8,1020.0,1102.1,887.5,1178.8,789.2,1248.6,897.1,1155.1,1076.1,1136.5,1029.5,1093.9,1095.0
AT3G01520,312.2,298.7,354.3,333.9,606.8,482.5,440.1,485.2,549.5,610.0,635.7,607.1,654.5,514.7
AT3G05500,843.6,780.8,817.8,769.7,811.5,674.9,762.6,749.0,471.8,400.3,475.8,363.4,393.7,415.3
AT3G05560,6521.9,5279.4,6427.8,5653.2,5436.4,5229.2,6252.8,5008.8,5016.1,4639.6,5153.0,4742.5,5155.9,5363.4
AT3G01310,484.0,545.0,202.1,249.9,254.3,281.6,260.7,244.8,433.4,518.6,461.8,506.9,465.8,514.1
AT3G02200,1416.6,1798.2,1555.7,1619.0,1545.0,1639.9,1631.3,1612.7,1633.9,1616.1,1439.6,1647.1,1307.3,1666.2
AT3G02180,691.1,805.6,690.6,841.5,723.0,863.4,703.6,948.6,1007.7,1165.0,1002.2,1096.1,1096.7,1240.2
AT3G02230,5866.3,4783.7,5707.7,4527.8,4986.5,3817.5,4965.9,4239.5,4356.7,4367.5,4557.4,4416.2,4277.8,4078.3
AT3G04810,323.8,601.5,323.6,609.9,410.2,500.7,338.0,394.6,313.7,462.6,317.8,433.2,299.9,499.5
AT3G04920,2249.7,2495.7,2114.3,2419.5,2254.2,2485.4,2103.1,2444.2,2218.8,2841.1,2013.0,3067.4,2325.1,2529.1
AT3G04840,6906.9,5970.3,6844.9,6606.1,5905.7,6547.3,6232.2,6519.0,4743.3,4989.9,4995.7,5252.6,5003.3,5106.2
AT3G04790,766.5,600.9,639.3,755.1,558.4,608.8,570.2,546.6,622.6,482.8,385.8,515.3,514.9,437.4
AT3G11710,1855.8,1851.1,1713.5,1766.5,1694.7,1666.2,1651.6,1696.5,1429.2,1492.6,1465.0,1515.4,1469.3,1497.2
AT3G03380,714.4,541.2,679.0,556.9,819.1,540.8,677.9,633.7,851.1,734.9,903.7,754.1,715.0,805.7
AT3G07430,1256.9,1283.2,1017.9,1382.1,895.1,1198.0,1047.8,1078.7,848.5,773.3,802.5,857.8,716.9,965.5
AT3G07320,2232.2,2272.2,1852.6,1882.5,1879.8,1772.7,1706.0,1852.4,1261.0,1389.1,1552.7,1521.6,1427.6,1501.2
AT3G07480,2194.4,1862.5,2220.3,1763.7,2225.5,1722.0,2221.4,1784.0,1783.6,1531.7,1802.8,1493.1,1584.4,1436.1
AT3G09200,10103.2,7743.3,9653.4,8163.7,8838.0,8583.4,9431.0,8432.1,8439.7,7784.1,8391.1,8349.8,8133.8,8274.9
AT3G09390,448.8,417.0,381.4,372.6,584.9,549.5,726.6,828.1,1113.8,979.1,898.5,1025.0,1348.7,1227.2
AT3G09260,411.9,393.3,257.9,235.0,136.2,197.0,141.2,167.4,621.6,542.2,326.9,527.2,421.6,488.7
AT3G09440,2906.9,2209.5,2059.8,1557.6,1661.3,1350.9,1709.7,1475.0,1652.0,1762.2,1941.6,1794.8,1773.9,1365.3
AT3G08930,851.2,750.7,710.3,655.8,729.2,653.1,784.9,683.3,1015.1,915.4,1051.3,934.6,1105.8,1014.5
AT3G08940,1520.5,1133.9,1430.0,1215.6,1578.9,1642.7,1852.8,1385.9,2082.3,2213.0,1744.8,1771.3,2054.4,2002.4
AT3G01790,1413.2,1379.8,1359.6,1330.9,1354.1,1301.3,1385.6,1370.4,1609.3,1541.9,1673.6,1809.1,1564.9,1441.6
AT3G02020,404.0,340.3,433.8,364.2,453.3,401.5,444.8,390.3,655.4,521.0,998.6,504.9,472.4,456.7
AT3G10690,1123.6,988.0,1088.2,838.9,945.0,758.3,884.4,710.3,853.8,781.8,807.6,824.9,851.6,680.8
AT3G10410,915.1,1093.8,817.9,802.5,810.6,625.0,762.6,774.9,1118.0,1159.8,1082.5,1322.3,1082.3,1074.6
AT3G10610,1983.7,2038.3,2064.6,2135.5,1831.1,2021.6,1822.8,1822.1,1310.1,1284.2,1331.9,1398.6,1343.9,1305.8
AT3G10090,1170.4,1504.4,1347.4,1751.7,1364.6,1401.9,1194.7,1558.0,921.8,1300.9,998.6,1410.6,1188.9,1406.5
AT3G10020,170.6,143.7,103.8,109.3,201.7,202.1,263.8,272.0,308.8,335.6,320.4,363.8,401.9,431.7
AT3G10050,613.1,659.8,727.7,621.5,585.0,644.7,575.9,640.4,369.3,425.4,490.2,459.9,441.7,470.0
AT3G05650,307.4,239.0,498.3,521.8,523.3,419.2,382.5,436.2,256.8,272.0,350.1,144.1,201.8,231.6
AT3G05730,266.6,231.3,107.5,138.6,98.7,124.4,241.4,64.7,258.9,314.0,276.7,359.0,543.1,419.9
AT3G05590,5876.4,5670.1,5471.1,5545.7,5145.3,5845.8,5128.0,5674.1,4539.2,4848.4,4640.3,4779.8,4480.1,4954.4
AT3G06400,779.3,770.4,710.7,665.7,688.3,697.7,673.6,661.6,897.3,933.1,902.9,1067.9,870.6,912.7
AT3G02110,696.5,719.5,740.6,704.4,783.5,777.5,833.1,865.8,913.0,1051.2,1055.3,1232.2,985.4,1074.6
AT3G02080,5905.0,4705.0,5608.4,4837.9,5017.0,5070.2,5281.2,5036.5,5948.0,5479.0,5263.0,5829.5,5670.8,5399.7
AT3G02120,288.2,417.9,345.8,475.9,406.1,503.4,337.7,517.2,252.5,310.9,166.8,254.0,241.5,237.2
AT3G02090,2085.2,1839.0,2169.4,1978.2,2159.4,1980.4,2048.4,1938.3,1758.2,1809.7,1801.6,1832.7,1820.6,1872.7
AT3G03160,1238.4,983.7,1097.0,1026.6,1021.7,1020.8,1018.5,1014.7,1192.6,1113.2,1228.2,1174.8,1318.4,1231.5
AT3G03270,362.0,280.3,515.6,445.2,742.9,799.4,635.7,981.6,379.7,399.4,485.5,410.5,485.6,658.3
AT3G07230,2289.1,1791.5,2262.3,2016.0,2193.4,1943.5,2037.4,2157.4,1773.5,1777.1,1774.2,1909.3,2112.6,1816.7
AT3G07110,6399.2,4913.4,6118.2,5192.3,5441.0,5317.8,5627.5,5227.5,5259.3,4078.7,4674.8,4703.0,4897.5,4524.2
AT3G03960,1804.6,1661.7,1760.8,1463.1,1504.1,1409.4,1628.5,1387.8,1252.8,1171.1,1453.2,1368.7,1303.1,1215.1
AT3G10770,717.1,782.7,769.1,780.5,881.3,720.6,816.1,758.4,997.3,1061.0,1078.4,1075.9,947.2,1029.2
AT3G10860,2834.9,2104.3,3081.2,2496.0,2997.2,2781.7,3094.8,2721.0,2721.6,2488.9,2611.5,2276.6,2600.8,2296.0
AT3G10850,541.4,535.1,538.5,593.4,621.3,589.2,699.8,755.5,731.5,876.5,624.9,779.6,761.9,652.4
AT3G11830,1903.6,1889.7,1942.3,1940.8,1786.8,1697.2,1810.3,1776.7,1442.4,1480.7,1558.2,1627.1,1510.3,1463.8
AT3G11800,555.0,557.9,593.0,576.9,619.4,643.5,605.7,725.9,400.9,437.1,416.7,410.8,362.5,456.3
AT3G11730,798.1,779.0,686.9,777.1,840.6,807.0,781.0,862.9,975.6,1059.5,931.8,1016.7,974.9,1000.6
AT3G05880,1270.7,1471.2,519.5,455.4,371.5,429.3,271.7,378.4,1164.8,1347.1,679.0,1289.3,1017.4,1029.3
AT3G09500,3607.6,3788.2,3611.8,4081.2,3576.3,4391.9,3439.4,4387.7,3620.8,4239.4,3472.2,4372.5,3529.5,4234.1
AT3G09680,7192.2,6405.0,6891.2,6681.0,6195.8,6856.9,6445.9,6749.1,6129.6,6680.5,5522.1,7036.3,5544.8,6630.5
AT3G09735,840.0,802.3,868.6,920.5,1095.2,908.7,750.4,923.7,736.0,850.9,1102.1,799.5,757.8,819.8
AT3G09630,6448.7,5575.1,6264.9,5696.9,5700.8,6142.2,5851.3,5958.2,4998.2,4901.0,4757.8,5145.7,5159.8,4715.6
AT3G08740,960.2,877.6,983.0,903.8,941.0,872.8,1011.4,749.6,1172.9,998.0,774.1,1026.7,943.1,912.6
AT3G08770,7917.6,6828.2,7445.2,6498.3,7229.7,7520.0,7547.9,8291.0,7255.6,7663.6,7660.2,7685.3,7293.4,7535.6
AT3G08580,6988.5,6159.9,6905.5,6834.1,6379.7,6552.1,6745.7,6323.9,6148.0,6060.3,6644.5,5204.8,5836.7,5921.4
AT3G08610,2410.6,2123.6,2561.9,2553.6,2662.8,2609.6,2609.0,2459.1,2309.5,2298.8,2308.9,2111.3,2341.1,2141.8
AT3G08030,2386.7,2252.0,2164.8,1864.1,2190.8,2178.9,2447.7,2311.3,2709.4,2353.7,2963.3,2676.4,2743.0,2770.9
AT3G07910,749.3,938.8,775.9,1030.8,736.1,1023.6,719.4,852.0,516.8,662.8,591.6,731.7,621.9,680.3
AT3G09840,1875.7,2234.9,1821.9,2092.5,1850.2,1895.5,1704.8,1922.3,1572.4,1765.4,1833.1,1706.8,1654.0,1780.7
AT3G09890,675.0,418.2,580.7,382.3,424.1,378.6,648.5,342.2,518.4,356.5,536.8,410.6,398.5,374.3
AT3G09820,2999.8,2426.9,3059.8,2655.4,2700.0,2452.9,2829.9,2506.4,2635.0,2051.6,2621.2,2210.0,2540.8,2442.9
AT3G02790,222.6,229.7,228.8,227.8,257.8,215.4,219.6,231.1,584.9,547.4,875.8,996.7,906.8,998.3
AT3G04520,994.4,953.1,1182.9,1138.9,1436.3,1092.8,1377.0,1266.5,934.5,1023.6,1171.9,896.8,1004.8,994.5
AT3G04400,11717.7,9982.1,11184.2,9832.8,10244.4,10996.7,10368.2,11009.9,11189.9,10688.8,9999.9,11509.6,10180.0,9920.3
AT3G04120,4571.8,4594.9,5090.8,4939.0,4970.3,5254.5,5215.5,5126.8,3976.3,3672.2,3526.2,3105.7,3708.2,3479.1
AT3G04290,2108.2,1949.3,1914.0,1724.3,1433.3,1784.2,1895.0,1772.6,1453.3,1644.5,1148.2,1524.0,1391.5,1195.1
AT3G07050,720.9,695.4,724.3,709.4,722.8,659.0,667.3,610.4,459.2,447.9,448.1,545.6,536.0,476.2
AT3G06650,874.2,872.1,893.4,920.7,905.7,957.1,914.1,943.8,719.7,775.0,680.9,611.9,739.3,742.6
AT3G06580,674.8,597.5,640.7,677.6,880.4,747.1,796.5,714.8,446.1,500.8,509.1,463.7,534.6,518.5
AT3G06680,2467.2,1738.0,2159.8,1936.8,1891.1,1814.1,2436.6,1762.2,2160.6,1395.2,1910.7,1644.9,2111.7,1543.6
AT3G06700,2677.9,2621.7,2977.3,2979.1,2578.6,2494.4,2734.2,2340.1,2054.3,2030.2,1839.6,1968.6,2070.0,2090.7
AT3G02640,1587.0,1623.6,1626.9,1652.6,1678.6,1481.2,1792.6,1620.1,1251.9,1303.8,1237.7,1194.9,1201.3,1260.0
AT3G02530,1273.5,1626.0,1373.4,1421.0,1180.9,1301.6,1262.1,1268.0,1010.3,1023.7,1079.6,1143.3,883.9,1083.0
AT3G02630,636.1,639.9,504.2,474.9,512.5,415.0,507.5,424.8,680.0,701.5,799.9,675.1,729.1,675.8
AT3G02560,5059.9,4372.5,5077.9,4214.5,4600.9,4312.5,4875.2,4367.9,5000.1,4063.1,4246.8,4145.6,4170.9,3980.4
AT3G02550,1035.4,848.7,1200.4,1065.9,1600.5,1345.7,1664.0,1306.7,1455.7,1344.5,1778.9,1365.8,1531.0,1354.9
AT3G02520,1541.1,1311.2,1418.1,1215.2,1317.5,1180.4,1435.4,1245.6,1414.3,1366.1,1552.4,1418.7,1486.2,1494.1
AT3G02700,285.1,303.7,311.6,334.8,403.0,341.5,338.0,363.9,493.3,591.4,418.5,588.6,509.0,489.7
AT3G02468,4507.7,4446.6,5845.7,5470.2,5889.8,5765.1,5749.4,5887.2,3638.2,3692.5,3696.6,3186.6,3082.0,2902.0
AT3G06050,663.6,675.0,740.3,761.5,771.4,780.3,829.5,871.5,523.8,601.1,530.4,528.8,452.7,565.0
AT3G22330,1518.6,1479.3,1362.5,1381.1,1281.4,1271.0,1161.5,1138.4,1092.9,1034.3,1252.1,1348.6,1195.0,1303.8
AT3G22320,649.7,918.8,647.4,926.8,708.0,974.7,691.4,1083.9,577.7,734.6,732.6,882.1,697.4,837.5
AT3G22440,822.2,758.6,765.5,676.7,935.7,858.9,1008.6,964.0,1099.9,1047.5,1014.6,1134.0,1168.9,1014.4
AT3G17240,627.8,670.1,715.8,789.7,665.6,673.4,679.6,639.0,404.0,466.7,488.7,399.0,409.7,456.0
AT3G17390,4069.6,3580.4,3715.3,3414.6,3597.8,3713.4,3661.2,3462.6,3683.1,3284.7,3853.8,3316.9,3705.7,3695.8
AT3G16640,5000.1,4715.3,4550.6,4550.2,4757.3,5509.2,4887.6,5288.8,7499.8,7303.3,7099.5,8182.2,7435.1,7442.4
AT3G16770,359.2,209.6,518.9,473.2,1192.9,739.0,720.9,616.1,1365.7,1078.4,1457.1,1161.5,1090.0,1104.6
AT3G16780,2098.4,1984.6,2110.8,1917.1,1622.5,1961.1,1620.2,1731.0,1226.0,1189.0,1150.4,1549.6,1348.3,1262.0
AT3G15480,800.4,663.7,728.9,623.7,762.6,654.1,732.0,704.0,848.3,764.5,1010.7,787.0,923.6,814.2
AT3G15530,803.7,618.8,661.2,564.0,652.0,585.4,718.3,611.8,1026.0,797.3,1028.8,755.4,946.6,699.6
AT3G15360,700.0,621.8,450.2,424.8,458.3,469.2,522.7,404.3,757.9,701.7,563.0,577.7,659.3,684.1
AT3G15450,420.6,472.4,425.3,332.9,857.6,1015.0,1232.9,1467.4,803.9,869.0,646.3,831.6,961.1,1041.7
AT3G17680,913.2,849.9,702.4,597.6,695.9,644.6,744.6,631.3,1012.2,820.4,914.5,919.9,935.4,886.6
AT5G11880,1184.7,1266.2,1109.6,1288.9,1042.4,1204.4,925.6,1171.3,794.5,962.4,667.1,1011.2,845.4,826.1
AT3G14230,668.6,699.3,774.1,758.2,1235.2,1057.2,1102.2,1293.1,791.2,853.1,997.1,868.3,828.7,832.2
AT3G14240,1345.5,1290.7,1277.7,1220.6,1670.8,1396.8,1580.7,1611.5,1731.8,2018.7,2092.1,1721.1,1822.8,1951.6
AT3G14310,1884.9,1841.5,1620.4,2021.0,1801.9,1823.5,1815.5,1831.4,1457.3,1543.5,1588.4,1277.5,1566.4,1452.0
AT3G14290,1305.5,1138.0,1232.4,1235.0,1268.9,1317.4,1267.8,1180.3,1152.3,1104.5,1013.6,942.2,1012.7,920.0
AT3G22845,629.8,796.5,583.1,798.4,611.3,808.9,551.5,809.5,532.4,719.9,544.0,685.4,588.2,596.1
AT3G22740,11.7,11.0,20.9,12.5,17.1,15.9,19.3,2.7,103.9,48.8,521.1,75.3,38.4,34.6
AT3G16180,351.4,403.5,383.4,517.9,618.3,561.8,455.4,607.1,336.6,572.6,537.6,550.3,620.7,649.1
AT3G16080,4613.6,4214.6,4784.7,4615.9,4414.1,4539.6,4307.0,4575.9,3513.9,3651.5,3245.3,3802.4,3801.1,3734.3
AT3G16140,2501.5,1526.9,2153.1,1707.8,2174.8,2061.1,2447.1,1953.9,2828.3,2255.6,2128.9,2062.3,2913.6,2051.5
AT3G23390,4293.0,4382.6,4728.0,5008.5,4406.8,4579.2,4207.4,4624.7,3183.6,3700.1,3255.8,3919.4,3501.9,3531.9
AT3G26744,1050.4,1037.1,901.5,940.8,810.6,877.0,877.0,901.2,771.2,781.1,724.5,778.8,734.6,724.3
AT3G15650,455.1,358.9,606.4,551.3,715.8,540.2,577.6,642.3,212.0,321.8,436.8,227.1,386.3,365.4
AT3G15640,1206.4,1032.3,1221.6,1188.7,1301.7,1110.8,1248.8,1005.0,901.2,921.9,970.6,880.8,1016.4,992.1
AT3G27690,562.2,347.2,612.5,533.6,621.7,921.1,958.9,619.5,620.2,587.0,552.4,449.7,567.4,687.6
AT3G27740,1442.3,1553.7,1334.7,1565.4,1271.5,1320.6,1227.4,1368.6,1107.4,1128.3,1134.6,1315.3,1195.1,1251.7
AT3G27770,410.4,479.8,592.5,702.8,923.1,853.8,771.3,858.6,910.3,1136.0,1307.8,1099.9,939.8,1054.8
AT3G13930,590.1,645.0,630.4,740.8,587.1,665.0,556.8,629.6,413.5,462.6,442.8,431.8,387.9,468.1
AT3G13920,3883.3,3953.5,3736.7,4014.5,3535.7,3874.9,3510.8,3927.7,3442.5,3646.7,3414.2,3828.2,3445.6,3968.9
AT3G17820,1889.3,1496.7,1970.4,1523.0,2079.9,1719.9,2046.0,1974.7,1557.8,1500.5,1532.1,1353.0,1571.1,1571.4
AT3G18080,1063.4,1249.2,1110.2,1397.2,1244.6,1577.3,944.6,1521.9,1120.7,1543.8,1332.1,1318.1,1456.1,1618.5
AT3G18190,2428.1,2718.8,2418.1,2587.6,1985.8,2245.9,2028.5,2214.0,1652.8,1518.6,1948.8,1505.4,2031.3,1697.7
AT3G18130,2680.8,2736.1,2594.2,2747.1,2414.1,2685.0,2420.3,2470.9,1466.7,1440.5,1698.6,1695.6,1606.5,1777.7
AT3G18215,337.1,351.1,316.3,367.4,404.3,343.2,381.0,351.3,610.9,568.2,540.2,611.0,607.6,647.9
AT3G23620,1567.3,1288.5,1611.0,1262.4,1380.5,1127.5,1487.1,1274.2,1023.5,955.4,1189.7,1007.2,1180.4,1039.6
AT3G23580,1114.3,1071.4,732.6,681.3,724.4,724.5,766.3,707.8,1047.9,1003.5,1045.9,1098.1,1182.9,1062.0
AT3G23570,248.1,274.7,212.7,212.1,275.2,257.4,288.1,243.6,615.9,561.5,787.2,572.4,664.8,633.9
AT3G23640,765.4,650.3,916.8,683.0,1018.2,932.8,772.0,770.2,849.6,896.0,936.7,792.7,806.8,891.0
AT3G14740,463.8,648.2,401.9,539.9,339.2,353.7,327.9,320.3,326.3,375.7,278.0,297.4,291.8,373.6
AT3G14600,4227.5,4158.5,4230.4,3930.0,4073.5,4479.9,4190.1,4388.9,4447.0,4920.5,4318.7,4978.5,4119.8,4155.8
AT3G26070,505.5,692.9,624.1,784.8,734.5,832.1,637.9,766.4,850.2,1001.3,751.7,905.2,756.4,908.4
AT3G25920,1828.2,1473.2,1651.4,1493.7,1474.7,1574.0,1745.1,1323.2,1597.5,1391.8,1151.6,1289.0,1366.0,1314.7
AT3G25860,1108.5,1103.3,941.2,1051.0,843.9,885.4,849.8,944.8,899.2,813.7,770.2,773.0,839.7,755.1
AT3G26060,1677.8,1252.0,1105.5,1151.9,919.6,1223.9,1180.4,1072.4,1464.7,1302.6,935.8,1202.0,1336.5,1043.0
AT3G16240,4322.2,3441.5,4539.8,4113.0,5917.4,5344.5,5580.5,5969.3,5328.9,4611.8,4869.6,4453.7,5151.3,4603.0
AT3G28940,403.3,448.4,503.2,526.7,621.2,593.6,642.1,689.0,462.3,455.1,406.8,326.1,331.7,453.4
AT3G20790,616.7,414.0,706.3,408.0,517.3,455.4,662.5,442.7,863.6,645.6,788.1,556.6,945.9,842.9
AT3G19820,3901.9,3600.6,3225.7,3145.5,3599.8,3812.0,3787.7,3708.2,4295.6,4438.1,5214.1,4983.0,5091.2,5505.9
AT3G21770,492.7,446.3,628.5,618.2,712.1,599.6,643.2,842.8,371.3,358.7,322.8,231.1,421.3,261.4
AT3G25520,5417.5,4560.6,5458.2,4855.3,4777.6,4525.3,4950.5,4597.7,4311.2,3753.9,4435.4,4101.8,4139.5,4246.8
AT3G25530,888.3,777.6,910.6,700.6,830.3,858.6,775.7,785.0,718.5,640.9,645.1,562.1,669.9,627.3
AT3G17160,1249.3,1487.7,1191.2,1144.1,1078.7,1211.9,1046.7,1012.2,844.7,1202.8,915.8,1276.4,1123.7,1282.7
AT3G17020,1569.8,1529.3,1164.5,1094.2,1555.6,1480.6,1476.5,1552.1,2119.3,2150.8,2094.4,2084.4,1917.7,2084.3
AT3G28480,577.2,613.7,972.5,844.6,1064.7,915.2,897.1,820.6,522.1,565.0,451.5,543.1,479.6,570.0
AT3G25150,888.2,823.8,768.5,756.3,909.1,810.4,951.9,892.5,1444.1,1279.2,1161.5,1355.4,1339.8,1329.4
AT3G25220,1009.3,1131.0,991.9,1020.2,1073.7,1111.7,1041.9,1263.1,1025.7,897.0,706.8,899.2,819.0,884.4
AT3G25230,794.1,1050.7,730.2,1040.9,706.1,820.5,658.1,903.6,566.8,846.4,645.0,935.8,665.7,650.9
AT3G26740,418.5,468.9,130.4,120.7,123.1,204.2,235.9,184.1,753.9,739.9,616.0,777.1,845.4,1060.4
AT3G26650,3399.0,2726.0,3766.6,3104.1,4041.9,4035.5,4520.8,3721.6,4619.5,3601.4,3444.1,3038.1,3599.2,3680.2
AT3G27060,3167.2,2554.1,2673.8,2261.2,2461.8,2361.1,2628.7,2140.2,3237.8,2945.3,3355.9,2985.0,3691.2,2910.5
AT3G18780,1732.0,1272.1,1642.5,1277.9,1788.4,1437.5,1690.3,1374.8,1700.6,1416.6,1349.9,1287.6,1497.8,1481.3
AT3G18740,5762.8,6001.4,5514.8,6714.9,4748.2,6612.2,5123.8,6327.3,5252.2,5798.8,4565.0,6234.2,4835.8,6044.7
AT3G23000,323.4,301.6,379.1,453.0,487.2,554.0,400.8,330.2,497.8,657.5,666.1,434.2,379.2,576.2
AT3G29240,457.3,361.7,1071.1,1180.8,839.6,739.9,880.5,797.8,547.0,565.3,458.9,536.3,602.1,527.1
AT3G18490,1968.4,1568.4,1759.9,1717.3,2412.1,2018.6,1910.9,2106.4,2188.6,1805.8,1828.6,1573.7,1820.0,1448.9
AT3G27430,1040.2,1028.6,1033.4,1062.5,927.0,931.9,1088.3,946.1,808.1,861.0,856.9,808.8,807.4,829.3
AT3G27360,584.0,879.9,545.0,748.3,514.6,702.0,511.1,674.9,494.7,640.6,499.6,623.0,636.1,640.5
AT3G12760,1838.0,1591.9,2000.5,1744.4,2173.1,1834.5,2122.7,1887.2,2040.4,1953.2,1917.8,1836.1,1850.6,1821.0
AT3G12650,685.0,899.6,714.4,960.7,763.3,1024.9,663.2,936.6,801.9,913.1,784.3,821.1,708.9,772.5
AT3G20390,3458.6,3141.4,3380.5,3342.4,3539.2,3784.4,3741.0,3797.6,4122.8,3698.4,3584.2,3510.9,3624.2,3785.2
AT3G24830,7247.1,5627.5,6815.3,5766.7,6421.8,5979.4,6680.2,5971.7,6944.8,6234.0,6332.8,6544.2,6243.1,5912.5
AT3G24770,734.3,477.6,633.2,407.2,589.2,522.5,688.7,542.2,860.6,759.2,807.7,759.5,880.9,715.0
AT3G26580,393.1,400.5,218.0,192.2,250.0,233.3,261.6,251.8,693.4,667.4,607.8,723.8,732.2,688.0
AT3G26570,813.8,636.2,982.3,770.2,886.6,729.5,1004.8,790.3,1144.7,898.7,1164.5,850.3,993.6,852.8
AT3G26520,5566.6,4167.6,4384.4,3962.4,4759.8,4868.9,5561.2,5045.0,6473.1,6257.1,6236.0,6219.5,6575.8,6338.0
AT3G30775,211.2,229.1,369.9,309.1,548.0,593.6,741.0,736.4,277.5,192.9,207.0,172.1,200.9,187.8
AT3G28040,1226.9,886.1,1063.6,894.5,1118.6,904.4,1096.7,930.4,1075.8,903.8,1034.4,1235.8,1128.8,821.4
AT3G28050,886.2,722.6,783.4,755.2,848.4,784.2,787.1,799.9,1090.6,1058.3,1302.4,1055.3,1078.5,1048.2
AT3G24170,850.5,531.3,901.0,692.7,768.8,618.1,796.1,598.5,554.6,438.8,533.2,372.8,542.4,462.9
AT3G14890,515.3,740.5,410.5,608.9,436.1,452.6,390.0,437.6,324.7,556.3,425.5,579.2,414.9,648.6
AT3G27850,2910.8,2785.6,2868.3,3091.7,2739.5,3109.8,2938.2,2745.8,2946.8,2927.2,2359.9,2627.6,2611.3,2718.4
AT3G16520,636.1,516.7,629.7,534.7,641.2,674.2,861.2,629.8,483.3,452.2,350.0,337.5,514.8,460.7
AT3G13120,1744.3,1689.9,1589.6,1556.9,1468.8,1554.1,1763.6,1458.8,1706.4,1472.3,1406.4,1404.5,1475.6,1606.7
AT3G13175,490.8,577.9,290.1,387.4,448.1,508.9,421.5,514.1,624.5,774.3,509.9,643.0,619.5,661.8
